,Global_reactive_power,Voltage,Global_intensity,date,month,hour,Minutes,total_metering
1180922,0.118,234.47,13.9,15,3,19,26,18.0
1189430,0.376,237.15,13.4,21,3,17,14,36.0
322628,0.26,235.31,2.6,28,7,18,32,4.0
757498,0.0,239.42,10.6,25,5,18,22,37.0
1945667,0.0,242.72,1.2,28,8,21,11,0.0
511509,0.366,242.59,10.4,12,6,22,33,1.0
1230499,0.106,243.64,1.8,19,4,5,43,1.0
690378,0.0,243.4,1.0,4,9,3,42,0.0
237877,0.22,233.20499999999996,6.6,30,5,22,1,4.0
1869427,0.0,243.86,0.8,7,6,22,31,0.0
244140,0.0,234.6,1.0,6,4,6,24,0.0
1879046,0.342,237.78,11.4,13,7,14,50,38.0
875675,0.0,240.41,0.2,15,8,19,59,1.0
1617645,0.1,240.81052229987583,2.8,13,1,2,9,1.0
377453,0.314,239.21,8.4,9,4,20,17,19.0
1502649,0.102,242.44,1.4,25,10,5,33,0.0
2032924,0.078,248.60500000000005,1.4,28,10,11,28,1.0
25932,0.284,240.18,2.0,1,3,17,36,0.0
1988585,0.1,240.81052229987583,2.8,27,9,16,29,1.0
1388607,0.102,240.54,1.0,8,7,0,51,1.0
1359179,0.086,242.06,1.0,17,7,14,23,1.0
448083,0.0,240.29,4.2,23,10,21,27,0.0
259161,0.0,241.67,0.6,14,6,16,45,0.0
883871,0.28,242.25,1.6,21,8,12,35,3.0
1909038,0.088,241.51,1.4,8,3,10,42,1.0
153883,0.102,242.32,5.6,4,2,14,7,18.0
2010851,0.064,242.84,1.4,13,10,3,35,2.0
887074,0.154,242.12,1.0,23,8,17,58,0.0
1798129,0.056,241.52,5.8,18,5,10,13,19.0
280666,0.236,240.78,2.0,29,6,15,10,0.0
110638,0.0,243.31,5.4,3,3,13,22,18.0
1507836,0.182,237.69,7.2,28,10,20,0,1.0
1650821,0.094,246.86,1.6,2,5,3,5,1.0
529168,0.0,248.60500000000005,1.0,19,12,4,52,0.0
1452245,0.284,241.98,4.0,20,9,5,29,11.0
687718,0.248,242.72,3.2,4,7,7,22,2.0
1756970,0.082,238.39,13.9,19,4,20,14,45.0
607067,0.22,238.9,13.9,2,11,7,11,18.0
1952380,0.268,237.8,8.2,9,2,13,4,28.0
1090650,0.062,248.42,1.2,1,12,2,54,0.0
1703002,0.1,240.7,5.6,13,3,8,46,20.0
7297,0.0,233.61,7.4,21,12,19,1,17.0
1634533,0.096,237.58,6.6,24,1,19,37,9.0
1737183,0.342,245.45,2.4,4,6,2,27,2.0
1586341,0.212,248.14,6.2,22,12,8,25,19.0
1983736,0.212,240.83,7.8,24,9,7,40,19.0
1655733,0.0,239.89,7.4,2,8,12,57,19.0
1779788,0.276,236.89,2.6,5,5,16,32,3.0
1681572,0.054,238.58,7.0,26,2,11,36,20.0
1793326,0.09,244.51,1.4,15,5,2,10,1.0
364986,0.246,240.58,1.4,27,8,4,30,1.0
1780170,0.222,238.5,4.0,5,5,22,54,2.0
199720,0.0,233.20499999999996,0.6,5,4,10,4,0.0
702290,0.0,239.37,5.6,17,4,10,14,18.0
1640199,0.128,238.75,7.8,28,1,18,3,0.0
1299939,0.092,240.42,1.2,6,6,11,3,1.0
1602656,0.0,245.58,1.2,1,2,16,20,1.0
1515743,0.22,237.33,6.8,11,3,7,47,18.0
16498,0.216,248.60500000000005,1.6,28,12,4,22,0.0
150412,0.128,241.59,10.4,31,3,4,16,0.0
312005,0.0,233.76,4.0,21,7,9,29,14.0
44374,0.126,243.35,3.4,16,1,12,58,1.0
822843,0.116,239.31,3.2,7,10,3,27,12.0
480964,0.0,239.29,1.0,15,11,17,28,0.0
1833401,0.056,240.41,1.2,6,11,22,5,1.0
885120,0.192,241.68,1.2,22,8,9,24,1.0
1271247,0.41300000000000003,239.6,4.4,17,5,12,51,3.0
1723539,0.0,239.11,5.4,27,3,15,3,18.0
1188811,0.0,245.27,1.0,21,3,6,55,0.0
661910,0.0,241.0,5.4,20,3,9,14,18.0
337539,0.104,233.22,5.0,8,8,3,3,16.0
777574,0.082,238.48,7.6,6,8,16,58,18.0
1363985,0.292,245.82,1.6,20,7,22,29,1.0
240909,0.094,236.02,2.6,6,2,0,33,0.0
631984,0.12,243.72,1.4,28,2,14,28,0.0
1314392,0.086,240.25,5.2,16,6,11,56,19.0
1604375,0.084,243.32,6.0,1,3,20,59,2.0
194970,0.1,235.89,1.0,5,1,2,54,0.0
957565,0.178,241.81,2.0,10,11,16,49,3.0
1554964,0.118,245.07,6.0,30,11,13,28,19.0
1802919,0.214,240.72,2.2,21,5,18,3,3.0
1569612,0.116,240.71,5.6,12,10,17,36,20.0
1841956,0.198,239.33,8.4,17,6,20,40,19.0
1770542,0.058,244.4,1.4,29,4,6,26,0.0
306609,0.092,235.31,1.0,17,7,15,33,1.0
1732999,0.086,244.03,1.2,4,3,4,43,1.0
967624,0.084,240.47,2.6,18,10,16,28,2.0
561809,0.068,234.67,13.9,1,10,20,53,39.0
255604,0.202,240.28,1.4,6,12,5,28,0.0
1671619,0.176,241.42,1.8,19,2,13,43,2.0
1997679,0.054,242.42,8.0,10,4,0,3,18.0
48788,0.0,244.01,1.6,19,1,14,32,0.0
634659,0.08,236.75,2.4,3,1,11,3,1.0
2036263,0.262,240.59,11.6,30,10,19,7,19.0
2022278,0.244,241.29,2.4,21,10,2,2,2.0
1907693,0.0,242.57,0.6,8,2,12,17,0.0
1605058,0.102,240.89,6.0,1,4,8,22,18.0
1020852,0.072,241.91,5.6,24,11,15,36,18.0
1506299,0.0,240.32,0.8,27,10,18,23,0.0
382030,0.0,242.89,2.2,9,8,0,34,0.0
1248169,0.41300000000000003,239.03,8.0,5,1,12,13,14.0
1615373,0.23,243.53,6.6,1,11,12,17,19.0
1484383,0.076,241.09,1.2,10,12,13,7,2.0
1933492,0.1,240.81052229987583,2.8,20,8,10,16,1.0
1767621,0.104,240.74,3.4,27,4,5,45,1.0
795195,0.276,240.48,6.2,20,6,22,39,12.0
764106,0.194,238.15,8.8,30,5,8,30,28.0
1551452,0.204,242.31,1.8,28,11,2,56,0.0
278233,0.084,240.89,4.2,27,6,22,37,0.0
1996880,0.324,237.65,10.4,10,3,10,44,27.0
1750384,0.216,241.57,1.8,15,4,6,28,3.0
25605,0.046,242.11,5.4,1,3,12,9,18.0
1861602,0.17,238.25,6.0,7,1,12,6,18.0
52146,0.124,242.21,6.6,21,1,22,30,0.0
1344072,0.122,240.26,3.6,7,7,2,36,12.0
390425,0.41300000000000003,235.52,9.2,13,9,20,29,19.0
1537670,0.156,243.38,6.8,18,11,13,14,20.0
773494,0.0,233.20499999999996,13.9,6,5,20,58,45.0
311910,0.062,233.20499999999996,5.8,21,7,7,54,17.0
1165157,0.268,238.47,7.8,3,4,20,41,2.0
563480,0.062,242.62,2.4,1,12,0,44,0.0
521946,0.096,245.34,1.2,14,12,4,30,0.0
1739893,0.106,245.8,1.4,4,7,23,37,0.0
584798,0.41300000000000003,233.91,13.9,26,1,20,2,17.0
2042744,0.396,244.23,10.4,11,4,7,8,28.0
2055884,0.154,234.26,1.8,13,11,10,8,1.0
998248,0.122,241.2,13.9,11,8,22,52,38.0
1403382,0.0,240.17,0.6,17,8,7,6,1.0
210482,0.1,235.26,8.0,5,11,21,26,18.0
1372832,0.128,241.65,1.0,27,7,1,56,2.0
1872838,0.198,241.84,2.6,7,9,7,22,1.0
1776569,0.0,235.05,5.6,5,3,10,53,18.0
659471,0.0,237.79,13.9,18,3,16,35,45.0
182929,0.266,244.38,2.4,22,4,18,13,1.0
550857,0.106,245.2,1.6,1,3,6,21,0.0
664466,0.092,244.52,1.2,22,3,3,50,1.0
866599,0.102,241.51,0.8,8,9,12,43,0.0
515879,0.046,243.64,1.0,12,9,23,23,0.0
1508204,0.086,243.67,1.2,29,10,2,8,1.0
197761,0.0,239.78,1.2,5,3,1,25,0.0
2013877,0.41300000000000003,240.75,4.8,15,10,6,1,13.0
274145,0.22,240.35,1.4,25,6,2,29,1.0
967279,0.174,240.0,7.2,18,10,10,43,19.0
1503137,0.14,244.77,2.4,25,10,13,41,2.0
1623135,0.188,242.53,9.4,16,1,21,39,18.0
1736740,0.41300000000000003,242.55,3.8,4,5,19,4,1.0
2034544,0.0,247.54,2.6,29,10,14,28,1.0
1423377,0.072,241.0,5.4,31,8,4,21,18.0
1307814,0.104,241.17,1.8,6,11,22,18,0.0
1766762,0.0,238.66,5.6,26,4,15,26,19.0
1603447,0.0,246.22,1.2,1,3,5,31,0.0
89337,0.0,237.62,2.6,16,2,18,21,0.0
1468176,0.244,239.12,13.6,10,1,7,0,18.0
1196614,0.094,244.82,1.2,26,3,16,58,2.0
453950,0.116,244.18,1.2,27,10,23,14,0.0
1067869,0.294,244.69,6.6,27,12,7,13,2.0
1395542,0.0,241.51,6.4,8,11,20,26,19.0
815221,0.084,240.73,1.0,7,4,20,25,1.0
545853,0.374,233.20499999999996,13.9,30,12,18,57,18.0
1986279,0.1,240.81052229987583,2.8,26,9,2,3,1.0
1157067,0.062,242.8,1.2,27,2,5,51,0.0
1688137,0.114,239.34,2.6,3,3,1,1,1.0
1664804,0.108,236.3,7.4,14,2,20,8,18.0
2016414,0.09,242.4,1.4,17,10,0,18,3.0
1834427,0.164,238.38,11.4,6,12,15,11,39.0
2013947,0.07,241.91,8.2,15,10,7,11,18.0
189840,0.0,236.8,1.2,27,4,13,24,0.0
1999825,0.118,239.22,7.2,10,5,11,49,20.0
1438631,0.106,241.35,2.2,9,10,18,35,0.0
1096626,0.102,246.2,2.0,16,1,6,30,0.0
648222,0.0,239.04,8.2,3,10,21,6,0.0
2012915,0.206,239.4,11.8,14,10,13,59,38.0
707801,0.094,241.79,1.4,21,4,6,5,3.0
589087,0.0,237.85,6.8,29,1,19,31,0.0
799307,0.318,239.97,4.4,23,6,19,11,12.0
285330,0.368,237.81,8.0,7,2,20,54,27.0
693808,0.19,240.03,6.0,4,11,12,52,19.0
81862,0.332,238.22,13.9,2,11,13,46,45.0
470261,0.0,244.7,1.0,11,8,7,5,0.0
715340,0.282,242.51,2.2,26,4,11,44,3.0
938839,0.202,242.1,6.2,28,9,16,43,19.0
589322,0.0,244.62,7.4,29,1,23,26,0.0
611848,0.132,245.02,1.4,14,2,14,52,0.0
1464484,0.242,241.71,1.6,28,9,17,28,2.0
1381002,0.28,242.45,3.0,8,1,18,6,1.0
1135188,0.07,243.39,1.4,2,12,1,12,0.0
852358,0.41300000000000003,238.71,5.6,30,7,15,22,13.0
138303,0.0,242.86,1.2,22,3,18,27,0.0
806533,0.0,241.25,1.6,28,6,19,37,1.0
1946985,0.064,242.06,6.4,29,8,19,9,20.0
1870732,0.41300000000000003,241.82,5.4,7,7,20,16,13.0
169909,0.0,241.25,0.8,13,4,17,13,0.0
69265,0.072,236.31,10.8,2,2,19,49,17.0
572832,0.054,241.18,6.0,18,1,12,36,18.0
1556536,0.0,243.52,2.0,12,1,15,40,1.0
921204,0.11,243.34,1.2,16,9,10,48,2.0
1863165,0.0,237.89,1.8,7,2,14,9,1.0
1247610,0.122,241.03,5.8,5,1,2,54,18.0
1243985,0.214,241.21,6.8,28,4,14,29,22.0
1580533,0.318,241.7,13.9,18,12,7,37,29.0
1276936,0.192,238.56,13.9,21,5,11,40,19.0
1245192,0.0,238.65,3.8,29,4,10,36,1.0
1481567,0.2,234.21,6.8,10,10,14,11,19.0
346126,0.126,236.79,1.0,14,8,2,10,0.0
46102,0.152,240.4,8.8,17,1,17,46,21.0
1229684,0.064,244.05,6.0,18,4,16,8,19.0
742128,0.222,240.02,1.4,15,5,2,12,2.0
1544720,0.078,245.65,2.0,23,11,10,44,0.0
86592,0.068,236.27,8.6,14,2,20,36,4.0
2043587,0.244,240.96,13.9,11,4,21,11,45.0
1711379,0.12,242.08,6.6,19,3,4,23,18.0
1085322,0.06,242.46,5.4,1,8,10,6,18.0
1930446,0.1,240.81052229987583,2.8,18,8,7,30,1.0
626753,0.238,242.44,1.8,24,2,23,17,1.0
926124,0.06,239.51,10.2,19,9,20,48,19.0
110679,0.268,244.71,2.0,3,3,14,3,1.0
1095060,0.0,244.76,0.8,15,1,4,24,0.0
1360668,0.102,240.57,1.6,18,7,15,12,1.0
1429642,0.0,242.37,0.8,9,4,12,46,1.0
1079838,0.1,242.13,11.0,1,4,14,42,37.0
367281,0.11,241.49,1.0,28,8,18,45,0.0
861166,0.0,237.83,0.2,8,5,18,10,0.0
870578,0.236,240.1,2.0,8,12,7,2,2.0
1683346,0.24,240.65,10.2,27,2,17,10,27.0
160640,0.198,238.97,1.8,4,7,6,44,0.0
989548,0.0,241.51,2.4,11,2,21,52,0.0
561528,0.046,244.52,3.8,1,10,16,12,0.0
1009477,0.084,238.0,6.4,16,11,18,1,0.0
1775954,0.212,241.73,1.8,5,3,0,38,2.0
53083,0.0,244.3,6.6,22,1,14,7,18.0
1899030,0.0,241.5,0.8,27,7,11,54,1.0
1561766,0.174,245.35,7.2,12,5,6,50,20.0
550812,0.11,246.7,1.6,1,3,5,36,0.0
932168,0.104,239.82,1.8,24,9,1,32,0.0
799599,0.0,240.23,0.6,24,6,0,3,0.0
1432173,0.28,241.68,3.8,9,6,6,57,10.0
8699,0.41300000000000003,237.58,13.9,22,12,18,23,2.0
1531168,0.0,241.11,0.8,14,11,0,52,1.0
350390,0.13,240.51,5.2,17,8,1,14,18.0
352385,0.134,240.91,1.0,18,8,10,29,0.0
311092,0.218,233.20499999999996,10.2,20,7,18,16,29.0
249343,0.322,233.86,4.0,6,7,21,7,2.0
2007663,0.41300000000000003,242.25,5.8,10,10,22,27,3.0
1098940,0.166,236.96,13.9,17,1,21,4,19.0
1879089,0.304,240.2,2.4,13,7,15,33,2.0
35159,0.172,244.17,1.6,1,10,3,23,0.0
1268076,0.186,238.47,13.9,15,5,8,0,45.0
992696,0.056,243.54,1.2,11,5,2,20,0.0
858201,0.13,240.35,1.0,8,3,16,45,0.0
1001971,0.214,236.87,13.9,11,11,12,55,45.0
2027019,0.23,244.76,2.4,24,10,9,3,1.0
240259,0.09,235.5,1.4,6,1,13,43,0.0
1491526,0.054,239.84,5.8,17,10,12,10,18.0
833666,0.2,239.81,2.6,17,7,15,50,2.0
291173,0.264,239.57,7.2,7,6,22,17,20.0
614773,0.068,239.36,12.8,16,2,15,37,38.0
151724,0.0,241.44,9.8,4,1,2,8,18.0
1759302,0.166,240.26,7.6,21,4,11,6,19.0
1094750,0.0,245.94,0.8,14,1,23,14,0.0
1905046,0.11,237.66,1.2,31,7,16,10,1.0
272038,0.0,241.28,0.6,23,6,15,22,0.0
1246208,0.0,242.96,1.4,30,4,3,32,0.0
394109,0.104,241.02,1.0,16,9,9,53,2.0
1863636,0.126,242.39,1.4,7,2,22,0,2.0
1981758,0.186,244.0,2.8,22,9,22,42,0.0
796849,0.332,238.17,2.0,22,6,2,13,1.0
470637,0.062,240.73,1.6,11,8,13,21,0.0
1674170,0.058,243.66,1.4,21,2,8,14,2.0
184277,0.096,238.1,1.0,23,4,16,41,0.0
538120,0.118,244.48,3.2,25,12,10,4,0.0
791381,0.41300000000000003,236.67,13.9,18,6,7,5,19.0
1492195,0.134,240.85,9.8,17,10,23,19,19.0
562037,0.206,241.7,1.8,1,11,0,41,0.0
14629,0.16,240.48,10.0,26,12,21,13,19.0
1009555,0.41300000000000003,233.96,13.9,16,11,19,19,45.0
858161,0.24,237.78,1.6,8,3,16,5,3.0
149297,0.102,237.3,6.0,30,3,9,41,17.0
73375,0.0,242.99,2.2,2,5,16,19,0.0
101118,0.112,238.23,1.4,24,2,22,42,0.0
1366018,0.24,240.31,2.0,22,7,8,22,3.0
1191541,0.0,243.08,1.6,23,3,4,25,0.0
373252,0.2,240.93,6.4,9,1,22,16,0.0
168511,0.104,239.5,1.2,4,12,17,55,1.0
1217925,0.0,240.7,5.6,4,10,12,9,18.0
1325882,0.09,239.22,5.4,24,6,11,26,18.0
305490,0.238,236.02,3.6,16,7,20,54,0.0
2040608,0.092,239.53,4.6,11,2,19,32,1.0
642155,0.096,241.87,5.6,3,6,15,59,0.0
986979,0.22,244.76,2.8,11,1,3,3,1.0
923238,0.318,236.61,13.9,17,9,20,42,18.0
1106822,0.2,241.73,6.6,23,1,8,26,21.0
890034,0.0,240.7,0.2,25,8,19,18,0.0
1663668,0.18,245.29,7.0,14,2,1,12,19.0
1646625,0.096,243.72,1.4,2,2,5,9,0.0
652783,0.082,243.31,1.4,14,3,1,7,1.0
553035,0.162,236.08,7.6,1,4,18,39,18.0
62195,0.144,238.55,5.8,28,1,21,59,1.0
921729,0.114,236.43,4.0,16,9,19,33,0.0
1614640,0.0,248.60500000000005,1.2,1,11,0,4,1.0
1868700,0.172,240.98,5.6,7,6,10,24,20.0
1117651,0.158,244.0,8.6,30,1,20,55,1.0
1960811,0.064,237.96,5.2,9,8,9,35,18.0
227437,0.0,237.76,1.6,23,5,16,1,0.0
1007479,0.348,236.46,9.2,15,11,8,43,19.0
1392023,0.0,241.05,0.6,8,9,9,47,1.0
181068,0.1,239.78,1.0,21,4,11,12,0.0
1346261,0.23,243.22,1.8,7,8,15,5,2.0
1140392,0.068,244.01,1.2,15,2,15,56,1.0
1925355,0.202,239.98,3.6,14,8,18,39,12.0
1652722,0.41300000000000003,239.14,9.0,2,6,10,46,18.0
1602044,0.14,246.76,1.4,1,2,6,8,0.0
740053,0.41300000000000003,237.82,13.9,13,5,15,37,43.0
543600,0.0,244.25,5.2,29,12,5,24,0.0
605670,0.058,241.92,2.2,2,10,7,54,0.0
1268527,0.25,242.5,6.2,15,5,15,31,1.0
1690552,0.0,242.23,1.2,3,4,17,16,1.0
715445,0.072,240.69,2.8,26,4,13,29,1.0
526603,0.074,239.78,5.6,17,12,10,7,18.0
1759987,0.168,241.44,6.0,21,4,22,31,1.0
839018,0.192,236.01,5.6,21,7,9,2,18.0
755089,0.13,240.57,1.2,24,5,2,13,1.0
1715654,0.138,243.75,1.6,22,3,3,38,1.0
2049429,0.0,239.11,5.8,11,8,22,33,0.0
1968956,0.076,244.13,1.0,14,9,1,20,2.0
484014,0.138,240.42,13.9,17,11,20,18,18.0
1881101,0.086,236.86,5.2,15,7,1,5,1.0
1257555,0.116,245.15,1.4,5,8,0,39,0.0
1839737,0.206,239.65,2.4,16,6,7,41,1.0
1090406,0.094,244.88,10.8,1,11,22,50,21.0
2001620,0.41300000000000003,241.86,5.6,10,6,17,44,13.0
140453,0.092,242.02,1.4,24,3,6,17,0.0
212516,0.11,238.07,1.0,13,5,7,20,1.0
717251,0.062,237.49,5.6,27,4,19,35,18.0
559125,0.058,241.41,3.0,1,9,0,9,0.0
1611079,0.15,241.52,6.6,1,8,12,43,21.0
1343782,0.216,242.79,5.4,7,6,21,46,1.0
459267,0.0,241.93,5.2,31,10,15,51,18.0
1089994,0.0,247.92,2.2,1,11,15,58,0.0
116207,0.046,238.13,5.4,3,7,10,11,18.0
1519591,0.0,245.79,1.0,11,5,23,55,1.0
1875608,0.094,240.71,1.2,7,11,5,32,1.0
422970,0.334,239.01,7.0,10,6,10,54,17.0
1056168,0.0,242.96,1.2,19,12,4,12,0.0
2051289,0.06,240.51,1.6,11,10,5,33,1.0
1097831,0.092,244.67,6.0,17,1,2,35,0.0
1635321,0.058,243.53,5.8,25,1,8,45,19.0
318602,0.0,238.02,0.6,25,7,23,26,0.0
835912,0.072,238.17,5.2,19,7,5,16,18.0
1493199,0.152,240.07,2.0,18,10,16,3,1.0
205543,0.0,235.46,6.2,5,8,11,7,15.0
548840,0.23,237.71,11.0,1,1,20,44,17.0
1900415,0.0,239.5,0.6,28,7,10,59,1.0
1333435,0.128,241.67,1.2,29,6,17,19,0.0
1102998,0.0,247.71,5.4,20,1,16,42,19.0
3974,0.0,241.89,8.8,19,12,11,38,30.0
539699,0.0,240.9,10.6,26,12,12,23,18.0
1911492,0.12,241.02,1.2,8,5,3,36,1.0
1583530,0.164,244.71,7.4,20,12,9,34,18.0
697833,0.09,241.7,7.4,14,4,7,57,19.0
884846,0.0,241.64,0.2,22,8,4,50,1.0
704847,0.0,245.4,1.4,19,4,4,51,1.0
1576434,0.098,244.65,6.4,15,12,11,18,20.0
624631,0.066,238.0,1.6,23,2,11,55,0.0
427899,0.31,235.16,13.9,10,9,21,3,38.0
489477,0.0,243.11,1.2,21,11,15,21,0.0
1222621,0.274,238.17,10.6,13,4,18,25,31.0
574233,0.0,238.71,1.2,19,1,11,57,0.0
1125285,0.066,242.46,5.2,2,5,4,9,19.0
91467,0.148,242.05,1.6,18,2,5,51,0.0
1041086,0.054,245.16,0.8,12,8,16,50,0.0
1354441,0.12,241.41,1.0,14,7,7,25,1.0
2002003,0.126,245.19,5.0,10,7,0,7,0.0
863914,0.142,237.41,0.8,8,7,15,58,1.0
608240,0.246,245.69,2.0,2,12,2,44,2.0
302029,0.0,240.33,5.0,14,7,11,13,19.0
858394,0.0,235.28,0.6,8,3,19,58,1.0
1954305,0.24,240.02,5.8,9,3,21,9,3.0
258224,0.078,239.95,0.8,14,6,1,8,0.0
629804,0.084,242.14,1.2,27,2,2,8,0.0
133972,0.0,238.86,5.8,19,3,18,16,17.0
2301,0.2,238.36,13.9,18,12,7,45,18.0
2045330,0.164,238.62,6.0,11,6,2,14,20.0
600417,0.0,248.15,1.0,2,6,16,21,0.0
1169134,0.082,241.34,5.8,3,7,14,58,18.0
1761154,0.41300000000000003,243.47,5.0,22,4,17,58,14.0
2006490,0.176,240.95,1.8,10,10,2,54,1.0
988949,0.048,241.67,2.0,11,2,11,53,0.0
1105906,0.062,246.74,1.8,22,1,17,10,0.0
66010,0.0,237.04,6.6,31,1,13,34,17.0
434217,0.088,239.59,1.4,14,10,6,21,0.0
605731,0.082,241.06,1.8,2,10,8,55,0.0
1682970,0.062,240.81,5.6,27,2,10,54,19.0
39141,0.238,239.34,6.0,1,12,21,45,0.0
513825,0.0,239.33,3.2,12,8,13,9,0.0
764736,0.082,240.71,1.8,30,5,19,0,1.0
1340057,0.22,242.57,1.6,7,4,7,41,1.0
714297,0.098,240.71,1.4,25,4,18,21,3.0
1387885,0.0,242.4,0.6,8,6,12,49,1.0
319688,0.12,237.85,1.0,26,7,17,32,0.0
1039164,0.17,244.42,4.6,12,7,8,48,1.0
1760219,0.192,243.1,1.8,22,4,2,23,2.0
1847981,0.11,240.28,1.4,22,6,1,5,3.0
928153,0.0,241.76,0.6,21,9,6,37,0.0
879814,0.152,241.25,0.8,18,8,16,58,1.0
2050411,0.0,239.25,1.8,11,9,14,55,1.0
1859195,0.11,244.26,1.4,29,6,19,59,2.0
569972,0.082,237.93,8.2,16,1,12,56,17.0
473263,0.048,233.20499999999996,13.9,11,10,9,7,45.0
22325,0.364,242.4,11.0,1,1,5,29,2.0
1349289,0.12,242.8,2.0,7,10,17,33,0.0
151335,0.41300000000000003,239.36,11.6,31,3,19,39,20.0
1712605,0.104,239.5,5.8,20,3,0,49,18.0
2017376,0.082,243.99,6.2,17,10,16,20,19.0
1654943,0.072,245.93,1.2,2,7,23,47,1.0
1571415,0.382,245.09,4.6,12,11,23,39,1.0
538302,0.24,242.67,13.9,25,12,13,6,45.0
1056269,0.0,242.86,1.2,19,12,5,53,0.0
131904,0.056,239.48,13.9,18,3,7,48,40.0
1172478,0.0,244.46,2.2,3,9,22,42,1.0
1550871,0.0,240.3,0.8,27,11,17,15,0.0
1653565,0.202,245.81,2.2,2,7,0,49,1.0
511782,0.206,245.32,1.8,12,7,3,6,0.0
282774,0.242,241.99,2.0,7,1,2,18,0.0
2064432,0.122,241.89,6.0,19,11,8,36,19.0
831512,0.0,240.24,0.6,16,7,3,56,0.0
107188,0.118,242.71,1.2,3,1,3,52,1.0
528341,0.0,244.67,13.0,18,12,15,5,18.0
1276831,0.0,238.68,6.6,21,5,9,55,18.0
778483,0.248,235.84,13.9,6,9,8,7,45.0
1174041,0.344,244.44,6.4,3,11,0,45,1.0
397606,0.092,233.95,2.4,18,9,20,10,1.0
1758753,0.08,244.13,1.4,21,4,1,57,1.0
1490228,0.0,237.96,11.8,16,10,14,32,20.0
1695206,0.0,246.59,3.8,3,7,22,50,1.0
686630,0.0,243.25,5.8,4,6,13,14,19.0
1338425,0.24,242.24,1.6,7,3,4,29,2.0
548103,0.092,241.01,5.6,1,1,8,27,1.0
149761,0.132,243.98,1.4,30,3,17,25,1.0
483633,0.0,241.1,5.6,17,11,13,57,18.0
1969279,0.0,239.14,5.8,14,9,6,43,19.0
501083,0.0,246.18,1.0,29,11,16,47,0.0
1889590,0.332,242.94,3.6,20,7,22,34,2.0
1497045,0.102,240.91,9.8,21,10,8,9,28.0
1715095,0.114,240.85,1.8,21,3,18,19,1.0
304846,0.19,233.20499999999996,1.6,16,7,10,10,0.0
639569,0.082,238.67,5.6,3,4,20,53,17.0
1372326,0.116,241.09,5.4,26,7,17,30,21.0
1154790,0.084,243.72,1.2,25,2,15,54,0.0
87893,0.226,238.02,2.2,15,2,18,17,0.0
702859,0.246,239.46,4.2,17,4,19,43,0.0
1771856,0.18,240.3,1.8,30,4,4,20,2.0
1271383,0.288,241.39,3.4,17,5,15,7,2.0
1500104,0.186,241.44,1.6,23,10,11,8,2.0
1822858,0.056,237.99,5.4,6,4,14,22,18.0
1588603,0.236,246.57,2.2,23,12,22,7,0.0
248233,0.176,235.16,1.6,6,7,2,37,0.0
1465393,0.0,238.96,6.0,29,9,8,37,18.0
79982,0.118,241.91,1.6,2,10,6,26,0.0
1134642,0.41300000000000003,245.64,3.8,2,11,16,6,1.0
851434,0.234,238.73,6.6,29,7,23,58,19.0
40604,0.36,233.20499999999996,13.9,13,1,22,8,45.0
1237250,0.12,240.87,7.0,23,4,22,14,0.0
1646710,0.05,245.19,11.2,2,2,6,34,20.0
1007812,0.174,242.28,7.2,15,11,14,16,18.0
1004795,0.078,241.26,1.6,13,11,11,59,0.0
1158011,0.068,236.91,11.0,27,2,21,35,17.0
1390805,0.14,242.72,1.0,8,8,13,29,0.0
1107521,0.332,241.53,10.6,23,1,20,5,0.0
757011,0.0,242.2,2.6,25,5,10,15,1.0
808121,0.122,241.71,2.0,29,6,22,5,1.0
534240,0.196,237.69,6.2,22,12,17,24,0.0
1351653,0.0,241.45,0.6,7,12,8,57,1.0
2053323,0.05,235.4,13.8,11,11,15,27,36.0
1884965,0.124,242.13,1.2,17,7,17,29,0.0
1411693,0.25,243.3,1.6,23,8,1,37,1.0
70785,0.25,238.68,13.9,2,3,21,9,18.0
824463,0.152,241.17,6.6,7,11,6,27,24.0
686403,0.41300000000000003,239.84,5.6,4,6,9,27,1.0
1425829,0.164,238.61,7.4,9,1,21,13,3.0
617540,0.196,239.77,6.0,18,2,13,44,18.0
1829858,0.128,239.45,13.9,6,9,11,2,45.0
719067,0.226,239.96,2.0,29,4,1,51,2.0
1670780,0.078,243.13,1.6,18,2,23,44,0.0
1824962,0.206,239.51,12.4,6,6,1,26,45.0
492670,0.22,237.97,8.4,23,11,20,34,0.0
82695,0.196,241.24,1.8,2,12,3,39,1.0
680225,0.192,244.57,1.6,4,2,2,29,2.0
347029,0.0,240.08,0.8,14,8,17,13,0.0
849984,0.144,244.65,2.2,28,7,23,48,1.0
1581197,0.246,246.7,5.4,18,12,18,41,1.0
1716112,0.108,239.02,5.8,22,3,11,16,18.0
1980373,0.066,242.34,1.6,21,9,23,37,0.0
1625140,0.122,239.78,7.8,18,1,7,4,20.0
1298469,0.058,236.72,5.4,6,5,10,33,17.0
1448453,0.086,241.3,1.2,17,9,14,17,1.0
361447,0.2,241.78,1.8,24,8,17,31,0.0
1520174,0.098,240.74,7.2,11,6,9,38,18.0
1307433,0.112,240.59,6.4,6,11,15,57,18.0
806630,0.102,242.47,2.2,28,6,21,14,1.0
408853,0.108,237.61,6.2,26,9,15,37,17.0
2042834,0.106,238.67,13.9,11,4,8,38,45.0
